I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.08027625,0.12502408,0.08337951,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07522702,0.11181128,0.070638895,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039809465,0.10171938,0.06907964,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005982399,0.08228016,0.052506685,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01697898,0.054299355,0.033946276,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024497509,-0.001386404,0.026171207,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03242755,-0.010009766,0.03690815,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04418063,-0.02618885,0.036886454,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.067150354,-0.03376603,0.04219556,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08562994,-0.048653126,0.037537336,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.098195314,-0.064713,0.03741288,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.101083755,-0.078873634,0.03384757,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09177947,-0.08694148,0.025199175,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08729768,-0.08656716,0.016588926,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08779645,-0.083334684,0.010136604,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.083259344,-0.08241296,0.01765418,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.057614565,-0.07407117,0.025745392,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046762705,-0.07029462,0.021350384,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018323898,-0.06437135,0.012463093,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0148665905,-0.056120634,0.004851103,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048670292,-0.05162549,-0.25544024,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11521363,-0.06842828,-0.12494755,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21249211,-0.076310396,-0.2979014,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.36745405,-0.08809471,-0.26462483,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6027132,-0.09847307,-0.68818045,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.81976414,-0.10052967,-0.6825247,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8882719,-0.057848215,-0.89813304,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8745756,-0.12385249,-1.0644729,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.79766107,-0.33450007,-1.2145588,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.58838797,-0.47756958,-1.2645783,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19849133,-0.47478652,-1.0424106,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044627905,-0.44909358,-0.53429484,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1164906,-0.33408904,-0.16068006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14322066,-0.23349571,-0.008994818,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15011907,-0.13734412,0.07582426,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1665957,-0.08197212,0.10737634,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17609501,-0.05101466,0.15338731,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18193865,-0.03333831,0.18224108,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1850965,-0.019397974,0.20225394,nan,nan,nan,nan,nan,nan,nan,nan,nan
