I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.10720587,0.0055286884,-0.1097877,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09818089,0.018141747,-0.1100595,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109381676,0.030631065,-0.1100595,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10938597,0.030616522,-0.122609615,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13448143,0.024796486,-0.13515997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14693224,-0.005753517,-0.13515997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14703274,0.030620098,-0.13515997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12276161,0.043174982,-0.122609615,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15961969,0.043176174,-0.11005902,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12361467,-0.017834663,-0.097509384,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07175803,-0.027542591,-0.097509384,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06182933,-0.024288177,-0.08496404,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05725217,-0.037853956,-0.08495736,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030261755,-0.012223482,-0.06625509,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03993106,-0.006560087,-0.10962224,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.083316326,0.043261528,-0.122609854,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15306973,0.18960512,-0.17162156,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3465209,0.4327383,-0.18566298,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5370786,0.44859672,-0.08356738,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.6064465,0.19349444,0.023794174,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12592435,0.035181522,-0.03518486,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029064417,-0.01818943,-0.03470874,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0046601295,-0.049997568,-0.047436,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0092179775,-0.05679655,-0.03447628,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020957232,-0.03283167,-0.022223234,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015598536,-0.031838417,-0.040041685,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009166479,-0.043352127,-0.052784204,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.007423401,-0.035588503,-0.04776454,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0002861023,-0.036382675,-0.03907585,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00961113,-0.060625315,-0.037461042,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015882254,-0.05915308,-0.06609607,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0012948513,-0.051045418,-0.044777155,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.006819248,-0.035456896,-0.061344862,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.018012524,-0.029962301,-0.09576821,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0595119,-0.029723167,-0.13244605,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09354663,-0.015818119,-0.13766623,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1127491,0.003136158,-0.15671563,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14000118,0.025321007,-0.18385005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18460274,0.047402143,-0.17798972,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.20770526,0.0498147,-0.17041755,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.20495832,0.08289218,-0.19449615,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23072577,0.10328841,-0.1873827,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2860005,0.11989832,-0.1727941,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2665956,0.091689706,-0.14297843,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2225523,0.06807375,-0.0997901,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17227304,0.052332163,-0.05761361,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13944554,0.07090807,-0.03190112,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07840705,0.048187256,-0.0009460449,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046788216,0.013158083,0.041534662,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014899492,-0.016473055,0.04852891,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04121995,-0.033471584,0.025154352,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053881407,-0.03208375,0.0005066395,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030226707,-0.0125956535,0.00030255318,nan,nan,nan,nan,nan,nan,nan,nan,nan
