I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.05729747,0.03516364,0.022748947,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041806936,0.025557995,-0.0014331341,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02029705,0.020228386,0.010411739,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.019902945,0.05254364,-0.001866579,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041576862,0.06948614,-0.0016729832,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04505682,0.060105085,-0.03553009,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.063755274,0.021594524,-0.047056913,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08775401,-0.008262873,-0.061916113,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09800935,-0.04150796,-0.07518363,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08611083,-0.06866932,-0.093673944,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09453845,-0.08718872,-0.101985455,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.101920605,-0.09450436,-0.10722995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10603738,-0.09502721,-0.094041824,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1036911,-0.10348821,-0.08138108,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043745518,-0.11470914,-0.07588005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.27883077,-0.062013865,-0.03431177,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.47834957,0.016957521,0.010270357,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15078604,0.34819245,-0.111091375,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08866882,0.48124576,-0.25990582,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15344453,-0.02240324,-0.2381351,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12317443,-0.20147109,-0.14375329,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11599183,-0.19845223,-0.11717224,nan,nan,nan,nan,nan,nan,nan,nan,nan
