I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.054640293,0.10640478,-0.03434837,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054149628,0.19196367,-0.028899908,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06184244,0.26778316,-0.022578478,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05410862,0.30708587,0.052481532,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.114951015,0.3261577,0.07704532,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11400807,0.32853317,0.093013406,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.086253405,0.30492032,0.10451925,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07121849,0.28797638,0.1180681,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048134327,0.2671919,0.12873852,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005252838,0.25516987,0.13095546,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007824659,0.24410021,0.11192036,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0014977455,0.239205,0.096969604,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015803337,0.22996688,0.08611655,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.012822151,0.22007275,0.09608209,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0074925423,0.21914518,0.10884011,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031469822,0.22630262,0.10653901,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03633666,0.2207886,0.093159795,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.014032841,0.21296287,0.09125042,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01522851,0.20127153,0.09774554,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03268099,0.2006675,0.09427941,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033244133,0.20593977,0.09309983,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026330948,0.19430101,0.085974336,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030262709,0.18327463,0.07103455,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035606623,0.18247724,0.07961929,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040837288,0.18357289,0.08093202,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044396877,0.17658281,0.07194257,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04244089,0.17505062,0.07144225,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05006838,0.1683371,0.08505833,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.059309244,0.16238987,0.09825933,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06281519,0.15293324,0.08291757,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058520555,0.16087437,0.066069365,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0511508,0.1694653,0.055709004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027225494,0.17331696,0.06339145,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031357765,0.17324293,0.06818128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04749036,0.18116307,0.07854402,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048342705,0.19074917,0.09922278,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055335045,0.19076598,0.10442257,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050089836,0.18036687,0.0928148,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04512286,0.17910337,0.09398341,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054576874,0.17884445,0.080684066,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051540375,0.17637742,0.08755624,nan,nan,nan,nan,nan,nan,nan,nan,nan
