I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.031915426,-0.00867939,-0.043706894,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03146696,-0.010495186,-0.048021555,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0066103935,-0.021846533,-0.03745842,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0037107468,-0.021846533,-0.040513754,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004462242,-0.022410393,-0.03878236,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.007356882,-0.03350663,-0.018011808,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0075166225,-0.0076744556,-0.01606369,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033804655,-0.021829605,-0.0040040016,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04696083,-0.021894217,0.009839773,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060406685,-0.034990788,0.020921946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06783438,-0.040798426,0.02453351,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06161332,-0.04814005,0.013497591,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046426296,-0.04868388,0.0037305355,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037743807,-0.048146248,-0.0012066364,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02734375,-0.04734993,-0.005977869,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015531778,-0.039290667,-0.014346123,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0019791126,-0.031090736,-0.023759604,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0074095726,-0.028181076,-0.027510643,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.011080265,-0.022224665,-0.035293818,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017652273,-0.018430471,-0.040391922,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020532846,-0.009423256,-0.028523684,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015118122,-0.00022768974,-0.023971796,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0056273937,0.0070421696,0.00055384636,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.007158041,0.020731688,0.024986267,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.018348932,0.043870687,0.03102088,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009962082,0.05441332,0.041635275,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0020771027,0.07340026,0.06261659,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020699978,0.06937003,0.064726114,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0479331,0.043874502,0.070842266,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07705641,0.03075409,0.07106662,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11266899,0.0052564144,0.08088565,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12579513,-0.009356737,0.07336974,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12581325,-0.034990072,0.064943075,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13895845,-0.04813671,0.06450963,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13895798,-0.06853366,0.06242919,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14922476,-0.086067915,0.05177331,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14212036,-0.08775425,0.05094409,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11983061,-0.09977794,0.039791346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11618662,-0.08338547,0.04783535,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11086941,-0.054536104,0.05943656,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035451412,-0.0073447227,0.14407754,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07172012,0.10919917,0.20030093,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.32108474,0.20156014,0.048551083,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.41190422,-0.051452875,-0.23600793,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2810905,-0.18358374,-0.7750983,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12474036,-0.6264367,-0.96220684,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0056273937,-0.73116875,-0.844028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03380394,-0.66242194,-0.61506057,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06690574,-0.45744824,-0.333318,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10167527,-0.23403764,-0.095033884,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.118597984,-0.12711835,0.024955034,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12500095,-0.061276913,0.0644989,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.117414474,-0.03496957,0.08289456,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10381627,-0.021786451,0.08696914,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09431696,-0.0038819313,0.08708215,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09041929,0.0136528015,0.096857786,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08645511,0.017650843,0.10071206,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0792923,0.021137476,0.10162926,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070538044,0.02609086,0.10351682,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06474972,0.039747953,0.11108565,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055902243,0.057956696,0.12274361,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04644823,0.07074165,0.12898254,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.030642748,0.08356118,0.13799834,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021727085,0.11488414,0.14512849,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010092735,0.13805628,0.14965153,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0011861324,0.16159368,0.16003168,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.010559559,0.1627158,0.16643178,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0195117,0.1685834,0.16063619,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.022366047,0.17071855,0.15448713,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.014587641,0.16553783,0.14514565,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.005636692,0.16210806,0.13711953,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0026283264,0.15062141,0.13473105,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01018095,0.13466287,0.1326735,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033804893,0.11597872,0.13206553,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046973705,0.095562935,0.13098001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06328249,0.07176614,0.12386155,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0708015,0.056706905,0.11545086,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07045722,0.04403162,0.104518175,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070892096,0.043873787,0.103937864,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06731653,0.042287588,0.10389876,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06592226,0.030730724,0.103462934,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.062246323,0.030834198,0.09409332,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06597471,0.03219986,0.09365082,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073057175,0.03383565,0.09107804,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070127964,0.031153679,0.09180784,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0673151,0.031335592,0.097984076,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06368351,0.031232834,0.103209496,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070402384,0.0410738,0.11072731,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07266712,0.049055815,0.14003515,nan,nan,nan,nan,nan,nan,nan,nan,nan
