I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.078918934,0.18874514,-0.014932871,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07339656,0.19403005,-0.0023741722,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06296313,0.18649411,-0.0088636875,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055286407,0.16840613,-0.02500534,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048944592,0.17662191,-0.14987469,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06555629,0.1732254,-0.01128149,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06873822,0.17055702,-0.012572527,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027302623,0.16592479,-0.12136555,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02009368,0.15959334,-0.19262028,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1853311,0.27975655,-0.088653326,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.41555357,0.6055107,-0.12814045,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.832276,0.7898973,-0.15394497,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.41280246,0.46543384,-0.08756542,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15505171,0.31658292,-0.024835348,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09135938,0.25475335,0.083782434,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04526615,0.19852662,0.042067528,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032293558,0.18292308,0.09632611,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.022651553,0.17850268,0.053658962,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023819566,0.1857686,0.030721664,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033715725,0.16972208,0.015347004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03696966,0.16080236,0.018179417,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.015053749,0.15944421,0.026973724,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00578928,0.16519356,0.03861761,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03915143,0.1829269,0.028264761,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06354761,0.19251776,0.018472433,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06598282,0.18766904,0.010121584,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06769824,0.18300664,0.00505352,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.056739092,0.18289447,0.015929937,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045027494,0.19963396,0.03810501,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04837966,0.21147215,0.05230856,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066087484,0.22748435,0.044651985,nan,nan,nan,nan,nan,nan,nan,nan,nan
