I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.049633026,-0.029636621,-0.0075547695,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050365925,-0.028743744,0.0006556511,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048946142,-0.02360797,0.018936634,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036932945,-0.014232397,0.01928997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.036616564,-0.008727312,0.018284082,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04239154,-0.021207571,0.0149719715,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05736804,-0.036304712,0.019795418,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06932306,-0.04033041,0.007376194,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.067597866,-0.03399372,0.0064189434,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06105852,-0.034042835,-0.00011610985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05692196,-0.030096292,-0.00020217896,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06377411,-0.02542162,0.00785327,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06020212,-0.028757334,0.012413263,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06659174,-0.026336908,0.01727724,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06371689,-0.025560379,0.016989946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05743742,-0.03778982,0.013915777,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.064846516,-0.043756247,0.009670258,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09519529,-0.05856681,0.0063688755,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09545326,-0.05677581,0.0061924458,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09113836,-0.049707413,0.007286787,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07745314,-0.03283882,-0.007558346,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06122923,-0.037895918,-0.014342785,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.048583984,-0.036679506,-0.011970997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051878452,-0.032887697,-0.001816988,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05172777,-0.034260035,0.00090765953,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05296421,-0.02721858,0.00396204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04856348,-0.02665782,-0.00253129,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04415703,-0.029404402,-0.011510849,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04501152,-0.036816835,-0.021024466,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044088125,-0.04890704,-0.025965929,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06252766,-0.056081533,-0.022396088,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05947733,-0.048572302,-0.024739027,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056944847,-0.046617508,-0.016912937,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039634705,-0.050218344,-0.015957594,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043340445,-0.041872263,-0.023976564,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04318905,-0.039893866,-0.021249533,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045002222,-0.040088654,-0.017436266,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052255154,-0.051511526,-0.014120817,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0594182,-0.054751635,-0.01035285,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06234455,-0.046688795,-0.007987022,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06139183,-0.032123804,-0.004707098,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06378889,-0.033094645,-0.008262873,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050604343,-0.031637907,-0.01834321,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05043125,-0.039619923,-0.008041382,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050986767,-0.043044567,-0.0070085526,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061549902,-0.04868126,-0.008878231,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06830835,-0.047886133,-0.009365082,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06992626,-0.043300867,-0.011910915,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05958867,-0.04045987,-0.007969618,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05038619,-0.036435843,-0.018240213,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04565215,-0.03302121,-0.02223754,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044001818,-0.028954983,-0.02391982,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04108095,-0.02118516,-0.011095524,nan,nan,nan,nan,nan,nan,nan,nan,nan
