I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.0867,-0.031015001,0.058599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.080699995,-0.025015,0.058599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039699998,-0.015015,0.027599998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015699998,-0.0030150004,0.015599999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0607,-0.023015,0.041599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0607,-0.024015002,0.038599998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051699996,0.0009849996,0.0556,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073699996,-0.006015,0.071600005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0727,-0.035015,0.040599998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073699996,-0.041015,0.0356,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0607,-0.028014999,0.0356,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0617,-0.038015,0.0266,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044699997,-0.017014999,0.030599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.080699995,-0.022015002,0.061599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11569999,-0.053015,0.0656,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0877,-0.050015,0.040599998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0787,-0.037015,0.0446,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0537,-0.013015001,0.043599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0387,-0.0020150002,0.039599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0457,0.050985,0.0986,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0667,0.072985,0.1426,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.033699997,0.089985,0.1266,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0193,0.095985,0.0796,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030300003,0.080985,0.0536,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0423,0.114985004,0.0766,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026699997,0.049985,0.0796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0857,-0.024015002,0.0646,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0787,-0.038015,0.043599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0887,-0.039015,0.0536,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0657,-0.051015,0.0176,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12369999,0.009985,0.13659999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1687,0.16098501,0.3326,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.114300005,0.479985,0.36859998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.5773,0.562985,-0.011400001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9603,-0.0040150005,-0.9614,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0473,-0.430015,-1.4744,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.7823,-0.576015,-1.3554001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.4823,-0.550015,-1.0294,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1683,-0.349015,-0.5144,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0577,-0.212015,-0.1514,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0787,-0.094015,-0.012400001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1117,-0.072015,0.041599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1357,-0.067015,0.071600005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1517,-0.061015002,0.093600005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1507,-0.062014997,0.0916,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1457,-0.054015,0.093600005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1397,-0.052015,0.0906,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1297,-0.037015,0.0946,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1137,-0.031015001,0.0856,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0767,-0.018015001,0.0626,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1107,0.0009849996,0.1146,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0967,0.037985,0.13859999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.084699996,0.035985,0.1236,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.080699995,0.043985,0.1266,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024699997,0.090985,0.1176,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.028699998,0.087985,0.119600005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0123000005,0.122985,0.1136,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0653,0.175985,0.1136,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106300004,0.192985,0.089600004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1363,0.183985,0.050599996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1453,0.166985,0.0246,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16330001,0.158985,-0.00040000118,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1233,0.109985,-0.010400001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.114300005,0.080985,-0.0304,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0753,0.056985002,-0.015400002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009300001,0.029985,0.023599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0127,0.007985,0.023599997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052699998,-0.032015,0.022599999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.062699996,-0.050015,0.015599999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0657,-0.061015002,0.0075999983,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.059699997,-0.061015002,0.0015999982,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0437,-0.055014998,-0.008400002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0407,-0.053015,-0.009400002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0367,-0.048015,-0.008400002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041699998,-0.045015,-0.00040000118,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0497,-0.042015,0.010599998,nan,nan,nan,nan,nan,nan,nan,nan,nan
