I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.008468,-0.067002006,-0.065448,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0034680003,-0.070002005,-0.06444801,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0054680007,-0.065002,-0.060448006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.003532,-0.07100201,-0.057448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031532,-0.094002,-0.052448004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027532,-0.089002006,-0.050448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010532,-0.076002,-0.055448003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00053199986,-0.068002,-0.057448,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.011468001,-0.061001997,-0.062448002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0074680005,-0.066002004,-0.063448004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.014468,-0.069002,-0.073448,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029468,-0.072002,-0.091448,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013468,-0.101002,-0.104448006,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0014680002,-0.12000201,-0.11244801,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.018468,-0.103002004,-0.111448005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.019468002,-0.106002,-0.115448,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0004680003,-0.090002,-0.081448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0015319996,-0.091002,-0.079448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010532,-0.086002,-0.065448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011531999,-0.085002005,-0.063448004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.012532,-0.089002006,-0.066448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0055319993,-0.069002,-0.054448,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022532001,-0.096002005,-0.063448004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076468,0.27499798,0.20955199,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.373468,0.584998,0.222552,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.24946801,0.409998,0.170552,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103532,0.254998,0.369552,nan,nan,nan,nan,nan,nan,nan,nan,nan
