I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.17974,0.15157601,-0.029280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21374,0.211576,-0.0032799998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.28074,0.340576,0.05872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.28574,0.354576,0.06972,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25974,0.340576,0.08172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23274,0.337576,0.104720004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21074,0.312576,0.101720005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17174,0.272576,0.09972,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14674,0.258576,0.11172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12774,0.243576,0.115720004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07774,0.20957601,0.13171999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.013739998,0.189576,0.17572,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.040260002,0.14957601,0.18972,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055260003,0.133576,0.18972,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05926,0.13657601,0.19572,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06826,0.12857601,0.19672,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01926,0.15057601,0.16872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036739998,0.16457601,0.12872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06074,0.174576,0.11472,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.094739996,0.19357601,0.09872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09574,0.18857601,0.09272,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09174,0.17857601,0.086720005,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10774,0.170576,0.06272,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11374,0.16457601,0.05072,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11374,0.15857601,0.04372,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11574,0.153576,0.037720002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11574,0.146576,0.03072,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12374,0.147576,0.02372,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.117740005,0.14457601,0.026719999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105739996,0.139576,0.03372,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09974,0.154576,0.05572,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06074,0.117575996,0.056720003,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04274,0.085576,0.042719997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04874,0.083576,0.03472,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05174,0.076576,0.02472,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07174,0.087576,0.01572,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05974,0.068576,0.008719999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053740002,0.046576004,-0.0072799996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08074,0.046576004,-0.034280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08574,0.046576004,-0.039279997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08774,0.046576004,-0.04128,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09074,0.046576004,-0.04428,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08674,0.039576,-0.04728,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07774,0.028576003,-0.04828,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06074,0.018576004,-0.042280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04474,0.009576002,-0.03628,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03174,0.0025760022,-0.02828,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.020739999,-0.002423998,-0.02328,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.006739999,-0.0074239974,-0.014280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0027399985,-0.014423999,-0.01728,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0022600014,-0.016423997,-0.015280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0032600015,-0.028423997,-0.02528,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0077399975,-0.043424,-0.050279997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0017399983,-0.044423997,-0.045280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0012600021,-0.043424,-0.04128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00026000198,-0.038423996,-0.038280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005260002,-0.039424,-0.034280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0032600015,-0.033423997,-0.03028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01926,-0.047423996,-0.02828,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04326,-0.071424,-0.02828,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042260002,-0.069424,-0.027280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037260003,-0.074424,-0.03728,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035260003,-0.069424,-0.034280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03026,-0.057423998,-0.026279999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03226,-0.054424,-0.02328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01926,-0.035423998,-0.016280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0142600015,-0.034423996,-0.020280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04726,-0.063424,-0.016280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04126,-0.060423996,-0.01928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022260003,-0.053423997,-0.031280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.027260002,-0.056423996,-0.03028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037260003,-0.058423996,-0.02128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03926,-0.059423998,-0.020280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013260001,-0.057423998,-0.04428,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02126,-0.058423996,-0.038280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.037260003,-0.058423996,-0.02128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03026,-0.055423997,-0.02528,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03226,-0.052424,-0.020280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020260002,-0.052424,-0.032279998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005260002,-0.045423996,-0.04028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.023260001,-0.057423998,-0.03328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04626,-0.079424,-0.03328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04926,-0.078424,-0.02828,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051260002,-0.078424,-0.027280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04926,-0.078424,-0.029280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05926,-0.078424,-0.01928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04726,-0.076424,-0.03028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06626,-0.070424,-0.004280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07026,-0.066424005,0.0037199995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018260002,-0.060423996,-0.042280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03826,-0.059423998,-0.02128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03626,-0.049423996,-0.013280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024260003,-0.057423998,-0.034280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051260002,-0.081424,-0.03028,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053260002,-0.077424005,-0.02328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053260002,-0.076424,-0.022280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05926,-0.072424,-0.013280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05826,-0.071424,-0.014280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04326,-0.060423996,-0.01728,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04626,-0.040423997,0.00572,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04126,-0.012423999,0.02872,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.026260003,0.040576003,0.06672,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02126,0.052576,0.07372,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.02474,0.102576,0.07872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04274,0.104576,0.06172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01774,0.047576003,0.029719999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020260002,0.015576002,0.03572,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04926,-0.032424,0.01672,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04926,-0.068424,-0.020280002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06026,-0.098424,-0.038280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06826,-0.120424,-0.05128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08726,-0.100424,-0.013280001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.089260004,-0.068424,0.02072,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03774,0.044576004,0.00672,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39874,0.438576,0.03972,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.51474,0.460576,-0.054279998,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.119739994,-0.024423998,-0.14428,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14926,-0.29342398,-0.14428,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14126,-0.285424,-0.14428,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09226,-0.170424,-0.07828,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.074260004,-0.13542399,-0.061279997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08826,-0.139424,-0.05128,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.085260004,-0.12942399,-0.043279998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.089260004,-0.132424,-0.043279998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09226,-0.123424,-0.031280003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08626,-0.118424,-0.03328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.085260004,-0.108424,-0.024279999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06826,-0.101424,-0.03328,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07526,-0.092424,-0.01728,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09726,-0.082424,0.01472,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08626,-0.076424,0.0097199995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06626,-0.066424005,-0.00028000027,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053260002,-0.060423996,-0.0072799996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04626,-0.057423998,-0.01228,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0077399975,-0.036423996,-0.04428,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.036739998,-0.024423998,-0.061279997,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049739998,-0.008423998,-0.05828,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07374,0.009576002,-0.06328,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072739996,0.008576002,-0.06528,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13274,0.055576004,-0.07728,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16874,0.095575996,-0.07328,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14774,0.083576,-0.064279996,nan,nan,nan,nan,nan,nan,nan,nan,nan
