I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.12548,-0.115352005,0.002795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16248,-0.149352,0.0067959987,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12848,-0.109352,0.012795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15748,-0.13035199,0.020796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11748,-0.086352006,0.025796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.16548,-0.139352,0.019795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17848,-0.150352,0.021796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15148,-0.121352,0.023796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15148,-0.124352,0.020796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12948,-0.109352,0.013795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12748,-0.112352006,0.009795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10948,-0.101352006,0.0017959978,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10448,-0.098352,-0.00020400062,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11548,-0.097352006,0.011795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12748,-0.102352,0.018795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13948,-0.105352,0.027795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.14447999,-0.100352004,0.036795996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13548,-0.099352,0.029795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07448,-0.098352,-0.030204002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034479998,-0.092352,-0.065203995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07948,-0.095352,-0.022204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103480004,-0.115352005,-0.018204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10948,-0.148352,-0.045204002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06948,-0.101352006,-0.038204003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03848,-0.059352,-0.027204003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06248,-0.073352,-0.017204002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04448,-0.040351998,-0.002204001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11548,-0.097352006,0.011795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.15448,-0.133352,0.014795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13248,-0.114352,0.011795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13848001,-0.123352006,0.008795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12048,-0.109352,0.0047959983,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12448,-0.114352,0.0047959983,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11148,-0.103352,0.0007959977,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13148001,-0.106352,0.018795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12448,-0.095352,0.021796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20048,-0.132352,0.061796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.27947998,-0.142352,0.130796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.034479998,0.138648,0.166796,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.44551998,0.418648,-0.032204002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.78352004,0.386648,-0.403204,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.49652004,0.204648,-0.298204,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11951999,0.088648,-0.037204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.01048,-0.017352002,-0.013204001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12648,-0.073352,0.045796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08748,-0.067352004,0.013795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09648,-0.110352,-0.020204,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13148001,-0.101352006,0.023796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10448,-0.088352,0.009795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.12448,-0.086352006,0.031796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11348,-0.076352,0.030795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07948,-0.076352,-0.0042040013,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.085480005,-0.06835201,0.010795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103480004,-0.067352004,0.029795999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11948,-0.059352,0.053795997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10848,-0.051351998,0.051796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09948,-0.039352,0.053795997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08848,-0.031352,0.050796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058480002,0.0056479997,0.057795998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08148,0.032648,0.107796,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05548,0.034648,0.083795995,nan,nan,nan,nan,nan,nan,nan,nan,nan
