I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.51536,0.412856,-0.07617201,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.27436,0.17385599,-0.073172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.11364,-0.30814397,-0.167172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.17964,-0.42114398,-0.21517201,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.20864001,-0.373144,-0.137172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13964,-0.26814398,-0.101172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.081640005,-0.221144,-0.11217201,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06764,-0.210144,-0.114172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050640002,-0.183144,-0.10517201,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07864,-0.202144,-0.096172005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08564,-0.189144,-0.07617201,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06564,-0.189144,-0.096172005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024640001,-0.177144,-0.125172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039640002,-0.185144,-0.117172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04964,-0.194144,-0.117172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02964,-0.166144,-0.109172,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03064,-0.163144,-0.104172006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03364,-0.160144,-0.099171996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.009640001,-0.129144,-0.092172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.030359998,-0.085144006,-0.088172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048359998,-0.060144,-0.08217201,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06836,-0.036144,-0.077171996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09936,0.00085599994,-0.070172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13836,0.039856,-0.071172,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19836,0.113855995,-0.057172004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.24536002,0.170856,-0.047172006,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23736,0.185856,-0.024172004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23036,0.215856,0.012827996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.22236001,0.216856,0.021827996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15235999,0.199856,0.07482799,nan,nan,nan,nan,nan,nan,nan,nan,nan
