I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.09552399,-0.028182,-0.109748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.10052399,-0.016182,-0.102748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12252399,-0.0151820015,-0.124748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.120524,-0.020182,-0.126748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.189524,-0.010182001,-0.186748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108523995,-0.048182,-0.142748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.129524,-0.011182001,-0.126748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18152401,0.008818001,-0.15774801,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08152399,-0.034181997,-0.101748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046524,-0.063182,-0.095748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055524,-0.057182,-0.097748004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058523998,-0.053182,-0.097748004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.011476003,-0.082182,-0.056748003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005476003,-0.065182,-0.045748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.119523995,-0.032182,-0.137748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.187524,0.020817999,-0.15274799,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.49352401,0.219818,-0.25974798,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.74252397,0.489818,-0.23874798,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.311524,0.418818,0.121252,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031476002,0.096818,0.14125201,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00052399724,-0.052182,-0.038748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009523998,-0.057182,-0.052748002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.009523998,-0.068182,-0.063748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.039476003,-0.081181996,-0.027748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.002476003,-0.057182,-0.041748002,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.007523997,-0.069182,-0.063748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0074760024,-0.079182,-0.058748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0035239975,-0.067182,-0.055748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021476002,-0.074182,-0.038748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.002476003,-0.091182,-0.074748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0004760028,-0.093182,-0.077748,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0074760024,-0.083182,-0.060748003,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008523998,-0.074182,-0.068748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079523996,-0.062182,-0.12774801,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09552399,-0.070181996,-0.151748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09952399,-0.046182,-0.13174799,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155524,-0.044182,-0.184748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.206524,-0.008182,-0.200748,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.213524,0.022818,-0.17674801,nan,nan,nan,nan,nan,nan,nan,nan,nan
