I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.059492,-0.059932996,-0.0052199997,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060492,-0.065933,-0.010219999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.064492,-0.066933,-0.00722,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049492,-0.045932997,-0.001219999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055492,-0.047932997,0.0017800014,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.064492,-0.052932996,0.0067800004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.081492,-0.065933,0.011780001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.086492,-0.079932995,0.0017800014,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052492,-0.058932997,-0.011220001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070492,-0.072932996,-0.008219998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058491997,-0.057932995,-0.0042199995,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056492,-0.052932996,-0.001219999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.068492,-0.059932996,0.00478,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061491996,-0.052932996,0.00478,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058491997,-0.049932998,0.00478,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.064492,-0.054932997,0.00478,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.110492,-0.098933,0.0067800004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103492,-0.09393299,0.00478,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.096492,-0.084933,0.0067800004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.091492,-0.082932994,0.00378,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058491997,-0.073933,-0.02022,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051491998,-0.070933,-0.024220001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054491997,-0.064932995,-0.015219998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.056492,-0.065933,-0.014219999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060492,-0.062933,-0.00722,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.062491998,-0.060932998,-0.0032199994,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049492,-0.056932997,-0.013220001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051491998,-0.066933,-0.02022,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.041492,-0.055933,-0.019219998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.066492,-0.080933,-0.01822,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.084492,-0.099933,-0.02022,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054491997,-0.067933,-0.01822,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.059492,-0.070933,-0.01622,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042492002,-0.068932995,-0.03222,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.043491997,-0.069933,-0.03222,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049492,-0.068932995,-0.024220001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053492002,-0.071932994,-0.02222,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.065492,-0.076933,-0.01622,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.076492,-0.084933,-0.013220001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.074492,-0.078933,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049492,-0.052932996,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.079492,-0.084933,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.062491998,-0.066933,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046492,-0.050932996,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.076492,-0.080933,-0.0092199985,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.068492,-0.071932994,-0.008219998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.070492,-0.075932994,-0.010219999,nan,nan,nan,nan,nan,nan,nan,nan,nan
