I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.072363995,-0.163821,-0.03824,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.077364,-0.16882099,-0.03824,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.055363998,-0.145821,-0.03724,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.072363995,-0.161821,-0.036240004,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.089364,-0.172821,-0.031240001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.068364,-0.159821,-0.03724,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052364,-0.163821,-0.058239996,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046364002,-0.150821,-0.050240003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073364,-0.157821,-0.031240001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.084364,-0.158821,-0.021240003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.063364,-0.12482099,-0.008239999,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046364002,-0.105821,-0.007240005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.024363998,-0.101821,-0.024240002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045364,-0.117821,-0.01924,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.058363996,-0.122821,-0.011239998,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.035364,-0.118821,-0.03024,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0016360022,-0.120821,-0.069240004,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0036360007,-0.126821,-0.077240005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042364,-0.161821,-0.06724,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038364,-0.162821,-0.07124001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.062363997,-0.162821,-0.046240002,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.101363994,-0.219821,-0.06424001,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.085364,-0.176821,-0.039240003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.101363994,-0.249821,-0.09524,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042364,-0.147821,-0.05224,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.177636,0.304179,0.17875999,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.522636,0.885179,0.41576,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.673636,1.363179,0.74176,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.299636,0.825179,0.57876,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.047363997,0.123179,0.22376,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.079363994,-0.048821,0.08376,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.103364,-0.194821,-0.039240003,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.075364,-0.19082099,-0.062240005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.050363995,-0.195821,-0.092240006,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.083363995,-0.218821,-0.08224,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.084364,-0.214821,-0.077240005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.083363995,-0.213821,-0.077240005,nan,nan,nan,nan,nan,nan,nan,nan,nan
