I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.4988432,nan,-0.07617402,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.26020598,0.35086274,-0.09003806,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008130074,0.34940553,-0.10073066,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.18006301,-0.12092924,-0.1366086,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.21107006,-0.34211254,-0.22428727,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1646297,-0.43321824,-0.16280317,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09688926,-0.38554096,-0.11368942,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07423711,-0.29175878,-0.11354828,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0640285,-0.25618434,-0.13328171,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08127141,-0.2357912,-0.110215664,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09021306,-0.22411895,-0.101795435,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07376456,-0.23036122,-0.09369254,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049233437,-0.22764945,-0.09966397,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03875947,-0.22738457,-0.12512231,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0643034,-0.22745252,-0.13781595,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042896986,-0.23171067,-0.1280005,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03631544,-0.21983886,-0.12370777,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.02833414,-0.20611429,-0.11546898,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020465136,-0.19356418,-0.10842872,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.008218527,-0.18156457,-0.10242844,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039170265,-0.14928198,-0.09729028,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058083296,-0.113208055,-0.094958305,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08692479,-0.08596015,-0.09038019,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.12706494,-0.060053587,-0.07876921,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17592382,-0.017872095,-0.07379484,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.22360909,0.038040876,-0.06819606,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23051572,0.099191666,-0.054389,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21982038,0.13903952,-0.030792236,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19840145,0.16090226,-0.0036754608,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1441865,0.17613983,0.025739908,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08730626,0.1681037,0.05995941,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03824067,0.14049888,0.097483635,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.018756628,0.064760685,0.07235432,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.049278498,-0.009467363,0.041917562,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073223114,-0.064362526,0.01531148,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08021593,-0.11971235,-0.0046100616,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.100031376,-0.15370226,-0.019995213,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.1306355,-0.17554355,-0.010594368,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.13255978,-0.19618845,-0.0074038506,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.10528302,-0.21070313,-0.0296669,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09414172,-0.2014215,-0.038888454,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.092158556,-0.18132806,-0.0325284,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09483266,-0.18486309,-0.030160666,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09001088,-0.18550706,-0.034051657,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07385945,-0.17853999,-0.03334284,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07124305,-0.16492581,-0.03908062,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08496642,-0.16376948,-0.04362321,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.09159517,-0.1758368,-0.04099989,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0826118,-0.18744922,-0.032564163,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06259632,-0.1763742,-0.033560753,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06798673,-0.16619182,-0.051578045,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.069307804,-0.17172432,-0.067753315,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06446028,-0.16944242,-0.047837973,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06788659,-0.16685605,-0.039456367,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06581712,-0.18380427,-0.064166784,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.053132296,-0.19989896,-0.08367109,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.060310125,-0.20003963,-0.09569907,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.07391214,-0.18347359,-0.06377649,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08165717,-0.18169498,-0.049676895,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061520815,-0.18360925,-0.04442835,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06689763,-0.18036294,-0.06152916,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.078249216,-0.17826962,-0.048801422,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05904579,-0.17773032,-0.03398323,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06499457,-0.16217518,-0.053299427,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08237624,-0.17811179,-0.068377495,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.087483644,-0.19720793,-0.06488514,nan,nan,nan,nan,nan,nan,nan,nan,nan
