I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.979836,-0.009219,-0.918928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.677836,0.269781,-0.336928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.060836,0.162781,0.173072,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.061164,-0.39521903,-0.26392803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052164003,-0.615219,-0.49292803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052164003,-0.675219,-0.55292803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.046164,-0.689219,-0.572928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042163998,-0.685219,-0.572928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025164,-0.68621904,-0.590928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.031163998,-0.665219,-0.564928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.021164,-0.665219,-0.573928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025164,-0.651219,-0.554928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.017164,-0.64421904,-0.55692804,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005164001,-0.619219,-0.543928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.021836,-0.601219,-0.55292803,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053836,-0.57521904,-0.559928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.088836,-0.531219,-0.549928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.116836,-0.50121903,-0.54792804,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13083601,-0.478219,-0.53892803,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.158836,-0.448219,-0.536928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.155836,-0.441219,-0.526928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.132836,-0.44621903,-0.508928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106836,-0.448219,-0.484928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078836,-0.45321903,-0.461928,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058836,-0.45321903,-0.44192803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0021640025,-0.476219,-0.403928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.052164003,-0.49721903,-0.37492803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.059164003,-0.50521904,-0.37492803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.068164,-0.51021904,-0.371928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.067164004,-0.507219,-0.36892802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.069164,-0.508219,-0.36892802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.085163996,-0.507219,-0.35192803,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.102164,-0.508219,-0.334928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.102164,-0.507219,-0.334928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.093164,-0.498219,-0.334928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.08316401,-0.48821902,-0.334928,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.074164,-0.478219,-0.33392802,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.073164,-0.468219,-0.32492802,nan,nan,nan,nan,nan,nan,nan,nan,nan
